filename, file size, TTH (time to handle), compression
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_1,18416,7.48229503632,False
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_2,18416,5.64626002312,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_1,19104,5.63981509209,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_2,19104,5.73697590828,False
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_4,18416,4.5435128212,False
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_1,19100,5.61341881752,False
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_5,18416,4.6410150528,False
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_6,18416,7.05001497269,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_4,19104,4.77378702164,False
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_2,19100,4.61751818657,False
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_7,18416,5.81665301323,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_5,19104,4.77159786224,False
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_8,18416,5.73863101006,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_6,19104,4.79100108147,False
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_4,19100,4.59162211418,False
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_9,18416,5.83147907257,False
rpi_lora_lte_records_2021-05-14T22-01-12.344210.csv_1,18384,5.96739697456,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_7,19104,4.6101539135,False
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_5,19100,4.65787792206,False
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_10,18416,5.71357798576,False
rpi_lora_lte_records_2021-05-14T22-01-12.344210.csv_2,18384,5.71822810173,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_8,19104,4.5852560997,False
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_6,19100,4.83153891563,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_9,19104,6.49448990822,False
rpi_lora_lte_records_2021-05-14T22-01-15.807989.csv_1,19108,4.54952597618,False
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_7,19100,5.92481780052,False
