filename, file size, TTH (time to handle), compression
rpi_lora_lte_records_2021-05-14T22-01-28.438154.csv,30724,4.64062404633,False
rpi_lora_lte_records_2021-05-14T22-01-12.344210.csv,30724,4.69553303719,False
rpi_lora_lte_records_2021-05-14T22-01-19.081368.csv,30724,4.6970641613,False
rpi_lora_lte_records_2021-05-14T22-01-25.822730.csv,30724,4.68542385101,False
rpi_lora_lte_records_2021-05-14T22-01-22.742326.csv,30724,4.55670404434,False
rpi_lora_lte_records_2021-05-14T22-01-15.807989.csv,30724,4.54448604584,False
rpi_lora_lte_records_2021-05-14T22-01-09.015286.csv,30724,4.7184009552,False
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv,30724,7.23246884346,False
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv,30724,4.8506629467,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv,30724,4.71659803391,False
