filename, file size, TTH (time to handle), compression
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_1,30724,7.2188270092,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_1,30724,4.7695350647,False
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_1,30724,4.66739702225,False
rpi_lora_lte_records_2021-05-14T22-01-09.015286.csv_1,30724,4.68686580658,False
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_2,30724,4.71366691589,False
rpi_lora_lte_records_2021-05-14T22-01-12.344210.csv_1,30724,4.73169517517,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_2,30724,4.74112200737,False
rpi_lora_lte_records_2021-05-14T22-01-15.807989.csv_1,30724,4.64790010452,False
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_2,30724,4.7512819767,False
rpi_lora_lte_records_2021-05-14T22-01-19.081368.csv_1,30724,4.61067795753,False
rpi_lora_lte_records_2021-05-14T22-01-09.015286.csv_2,30724,4.70989990234,False
rpi_lora_lte_records_2021-05-14T22-01-22.742326.csv_1,30724,4.67434382439,False
rpi_lora_lte_records_2021-05-14T22-01-12.344210.csv_2,30724,4.70016217232,False
rpi_lora_lte_records_2021-05-14T22-01-25.822730.csv_1,30724,4.66180992126,False
rpi_lora_lte_records_2021-05-14T22-01-15.807989.csv_2,30724,4.79663991928,False
rpi_lora_lte_records_2021-05-14T22-01-28.438154.csv_1,30724,4.66585803032,False
rpi_lora_lte_records_2021-05-14T22-01-19.081368.csv_2,30724,4.72502994537,False
rpi_lora_lte_records_2021-05-14T22-01-22.742326.csv_2,30724,4.7193748951,False
rpi_lora_lte_records_2021-05-14T22-01-25.822730.csv_2,30724,4.62064981461,False
rpi_lora_lte_records_2021-05-14T22-01-28.438154.csv_2,30724,4.66437411308,False
