filename, file size, TTH (time to handle), compression
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_1,30724,8.64066386223,True
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_2,30724,6.23963189125,True
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_3,30724,5.94971299171,True
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_1,30724,5.05211615562,True
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_4,30724,5.95399904251,True
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_2,30724,4.86738204956,True
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_5,30724,5.75431418419,True
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_3,30724,5.96223306656,True
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_1,30724,6.01128315926,True
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_6,30724,5.95002293587,True
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_4,30724,4.75258398056,True
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_2,30724,4.84325289726,True
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_5,30724,5.94301605225,True
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_7,30724,4.72358202934,True
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_3,30724,4.64274692535,True
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_8,30724,5.85113787651,True
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_6,30724,4.63891196251,True
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_4,30724,4.97930908203,True
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_9,30724,5.81234693527,True
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_5,30724,4.77822184563,True
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_7,30724,4.7079410553,True
rpi_lora_lte_records_2021-05-14T22-01-12.344210.csv_1,30724,6.00106692314,True
