filename, file size, TTH (time to handle), compression
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_1,30724,8.26384496689,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_1,30724,4.69851112366,False
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_1,30724,4.75589704514,False
rpi_lora_lte_records_2021-05-14T22-01-09.015286.csv_1,30724,4.73379898071,False
rpi_lora_lte_records_2021-05-14T22-01-12.344210.csv_1,30724,4.72477388382,False
rpi_lora_lte_records_2021-05-14T22-01-15.807989.csv_1,30724,4.59833502769,False
rpi_lora_lte_records_2021-05-14T22-01-19.081368.csv_1,30724,4.64407300949,False
rpi_lora_lte_records_2021-05-14T22-01-22.742326.csv_1,30724,4.66734600067,False
rpi_lora_lte_records_2021-05-14T22-01-25.822730.csv_1,30724,5.85397601128,False
rpi_lora_lte_records_2021-05-14T22-01-28.438154.csv_1,30724,4.70511698723,False
