filename, file size, TTH (time to handle), compression
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_1,30724,9.61810517311,False
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_2,30724,6.46615695953,False
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_3,30724,5.93827199936,False
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_4,30724,6.04402399063,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_1,30724,5.98637700081,False
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_5,30724,4.92216205597,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_2,30724,5.95627212524,False
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_6,30724,5.89677906036,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_3,30724,5.91622209549,False
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_7,30724,5.5705177784,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_4,30724,6.11983203888,False
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_1,30724,5.94060206413,False
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_8,30724,6.04353690147,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_5,30724,6.20144081116,False
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_2,30724,5.84083819389,False
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_9,30724,6.04925394058,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_6,30724,6.04676294327,False
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_3,30724,5.87029981613,False
rpi_lora_lte_records_2021-05-14T22-00-55.770345.csv_10,30724,5.008685112,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_7,30724,5.82248711586,False
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_4,30724,5.84361195564,False
rpi_lora_lte_records_2021-05-14T22-01-09.015286.csv_1,30724,5.94980812073,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_8,30724,6.13774490356,False
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_5,30724,6.1713039875,False
rpi_lora_lte_records_2021-05-14T22-01-09.015286.csv_2,30724,5.8318631649,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_9,30724,6.55680513382,False
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_6,30724,5.84700798988,False
rpi_lora_lte_records_2021-05-14T22-01-09.015286.csv_3,30724,5.90186309814,False
rpi_lora_lte_records_2021-05-14T22-01-00.061157.csv_10,30724,5.96141505241,False
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_7,30724,6.20964002609,False
rpi_lora_lte_records_2021-05-14T22-01-09.015286.csv_4,30724,6.00775504112,False
rpi_lora_lte_records_2021-05-14T22-01-12.344210.csv_1,30724,5.85898995399,False
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_8,30724,6.31351590157,False
rpi_lora_lte_records_2021-05-14T22-01-09.015286.csv_5,30724,5.92815303802,False
rpi_lora_lte_records_2021-05-14T22-01-12.344210.csv_2,30724,5.98976492882,False
rpi_lora_lte_records_2021-05-14T22-01-04.846848.csv_9,30724,5.84708285332,False
rpi_lora_lte_records_2021-05-14T22-01-09.015286.csv_6,30724,5.78488492966,False
rpi_lora_lte_records_2021-05-14T22-01-12.344210.csv_3,30724,5.87729597092,False
