filename, file size, TTH (time to handle), compression
iasc2021-06-10T21-57-15.301598.csv,20482,1623351437.6989875,False
iasc2021-06-10T21-59-15.463938.csv,20482,1623351558.5122328,False
iasc2021-06-10T22-01-15.653929.csv,20482,1623351677.058262,False
iasc2021-06-10T22-03-15.903942.csv,20482,1623351798.7256749,False
iasc2021-06-10T22-05-16.153943.csv,20482,1623351919.8166919,False
iasc2021-06-10T22-07-16.363918.csv,20482,1623352040.5022292,False
iasc2021-06-10T22-09-16.652352.csv,20482,1623352157.4444563,False
iasc2021-06-10T22-11-16.903911.csv,20482,1623352278.8732386,False
iasc2021-06-10T22-13-17.179002.csv,20482,1623352398.0153403,False
iasc2021-06-10T22-15-17.403923.csv,20482,1623352520.7994826,False
iasc2021-06-10T22-17-17.653923.csv,20482,1623352638.0795522,False
iasc2021-06-10T22-19-17.853926.csv,20482,1623352758.1163886,False
iasc2021-06-10T22-21-18.146531.csv,20482,1623352881.2723892,False
iasc2021-06-10T22-23-18.424007.csv,20482,1623353001.282755,False
